data/607.txt https://www.freitag.de/autoren/der-freitag/das-gruene-gesicht-almatys-verblasst 2012-10-24 |['Patrisse Khan-Cullors','Sisyphos Boucher','Ehemaliger Nutzer','Marion Zieglauer']| None
data/608.txt https://www.freitag.de/autoren/mdell/wie-feiert-man-kritisch 2018-01-10 |['Patrisse Khan-Cullors','Matthias Dell']| None
data/609.txt https://www.freitag.de/autoren/der-freitag/enttaeuschte-liebe 2014-08-11 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Peter Handke','Dmitrij Belkin','Hans Springstein','Frank Linnhoff']| None
data/610.txt https://www.freitag.de/autoren/felix-werdermann/wenn-gerichte-gerechter-werden 2015-05-28 |['Patrisse Khan-Cullors','Felix Werdermann','Alf Harzer','Ehemaliger Nutzer']| None
data/611.txt https://www.freitag.de/autoren/der-freitag/wo-ist-der-ehrliche-makler 2014-06-27 |['Patrisse Khan-Cullors']| None
data/612.txt https://www.freitag.de/autoren/the-guardian/eine-idee-schneller 2015-10-10 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Next Kraftwerke','Mika Latuschek']| None
data/613.txt https://www.freitag.de/autoren/ernstchen/doch-wieder-das-establishment 2016-03-16 |['Patrisse Khan-Cullors','Steven Hartig','Ehemaliger Nutzer','Jr'S China Blog','Fare La Popò','Pregetter Otmar','Daniel Uxa']| None
data/614.txt https://www.freitag.de/autoren/der-freitag/wir-haben-eine-verpflichtung 2014-06-06 |['Patrisse Khan-Cullors','Dersu Usala','Ehemaliger Nutzer','Johannes Renault','Joachim Petrick']| None
data/615.txt https://www.freitag.de/autoren/lutz-herden/durch-eine-see-von-plagen 2014-12-27 |['Patrisse Khan-Cullors','Heinz Lambarth','Lutz Herden','Ehemaliger Nutzer','Anatole France']| None
data/616.txt https://www.freitag.de/autoren/stefan-bock/the-hateful-eight 2016-02-04 |['Patrisse Khan-Cullors','Mounir Ouali']| None
data/617.txt https://www.freitag.de/autoren/der-freitag/elfriede-jelinek 2016-10-20 |['Patrisse Khan-Cullors']| None
data/618.txt https://www.freitag.de/autoren/stefan-bock/herbstsonate 2015-01-26 |['Patrisse Khan-Cullors']| None
data/619.txt https://www.freitag.de/autoren/marian-schraube/der-fall-miranda 2013-08-22 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/620.txt https://www.freitag.de/autoren/der-freitag/es-sind-unsere-kinder 2016-08-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Schna Sel','Costa Esmeralda','Anelim Aksnesej']| None
data/621.txt https://www.freitag.de/autoren/bvb/auf-in-die-letzte-schlacht 2012-10-12 |['Patrisse Khan-Cullors','Johannes Renault','Ehemaliger Nutzer','Nick Reimer','Benjamin Von Brackel','Peter Nowak','Mika Latuschek']| None
data/622.txt https://www.freitag.de/autoren/lutz-herden/wenn-spaniens-blueten-bluehen 2012-07-19 |['Patrisse Khan-Cullors','Hans Springstein','Ehemaliger Nutzer','Susi Sorglos','Freedom Of Speech','Rosa Sconto']| None
data/623.txt https://www.freitag.de/autoren/ulrike-baureithel/willfaehrige-knappen-der-koenigin 2017-06-29 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Ulrike Baureithel','Richard Zietz','Montaine Duvall']| None
data/624.txt https://www.freitag.de/autoren/der-freitag/in-fuenf-minuten 2014-08-27 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anatole France']| None
data/625.txt https://www.freitag.de/autoren/julius-wolf/das-scheitern-der-europaeischen-integration 2015-11-13 |['Patrisse Khan-Cullors','Heinz Lambarth']| None
data/626.txt https://www.freitag.de/autoren/usch/verwahrlosung-im-sandkasten-bleib-hier-hamlet 2016-10-11 |['Patrisse Khan-Cullors','Richard Zietz','Ehemaliger Nutzer','Frank Laskowski','Anelim Aksnesej']| None
data/627.txt https://www.freitag.de/autoren/der-freitag/sozialismus-oder-sieg 2017-10-07 |['Patrisse Khan-Cullors','Peter Nowak']| None
data/628.txt https://www.freitag.de/autoren/diggity-diskurs/die-normative-kraft-des-faktischen 2015-06-25 |['Patrisse Khan-Cullors','Anita Diebagage']| None
data/629.txt https://www.freitag.de/autoren/columbus/brca-1-und-2 2013-05-15 |['Patrisse Khan-Cullors','Georg Von Grote','Ehemaliger Nutzer','Anne Mohnen','Silvio Spottiswoode']| None
data/630.txt https://www.freitag.de/autoren/der-freitag/wie-stummfilmproduzenten 2016-02-17 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/631.txt https://www.freitag.de/autoren/der-freitag/gefaengnis-ist-ein-bisschen-wie-urheberrecht 2014-08-21 |['Patrisse Khan-Cullors','Silvio Spottiswoode']| None
data/632.txt https://www.freitag.de/autoren/magda/harry-rowohlt 2012-11-10 |['Patrisse Khan-Cullors','Anne Mohnen','Poor On Ruhr','Ehemaliger Nutzer','Georg Von Grote','Doris Brandt']| None
data/633.txt https://www.freitag.de/autoren/felix-werdermann/wenn-ich-das-vorrechne-sind-alle-erstaunt 2014-08-29 |['Patrisse Khan-Cullors','Wienun','Felix Werdermann','Ehemaliger Nutzer','Daniel Uxa','Alexander Berg','Heinz Göd']| None
data/634.txt https://www.freitag.de/autoren/der-freitag/frage-des-tages-zum-wahlalter 2013-09-19 |['Patrisse Khan-Cullors','Tad Baste','Ehemaliger Nutzer','Janto Ban','Georg Von Grote']| None
data/635.txt https://www.freitag.de/autoren/der-freitag/bibi-tina-sabrina 2016-09-20 |['Patrisse Khan-Cullors']| None
data/636.txt https://www.freitag.de/autoren/raffael-siegert/ueber-e-books-und-die-zukunft-der-verlage 2014-11-03 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Jr'S China Blog','Krysztof Daletski']| None
data/637.txt https://www.freitag.de/autoren/der-freitag/trumps-wahres-kalkuel 2017-09-29 |['Patrisse Khan-Cullors']| None
data/638.txt https://www.freitag.de/autoren/felix-martens/zum-auftakt-der-spiele-brasilien-gibt-gummi 2013-06-15 |['Patrisse Khan-Cullors','Poor On Ruhr']| None
data/639.txt https://www.freitag.de/autoren/charlie-schulze/von-erziehern-wohltaetern-und-wort-zombies 2016-01-13 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Charlie Schulze']| None
data/640.txt https://www.freitag.de/autoren/katja-kullmann/minnie-maus-auf-speed-na-und 2014-08-18 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Katja Kullmann']| None
data/641.txt https://www.freitag.de/autoren/lutz-herden/die-enteignung-geht-weiter 2013-05-06 |['Patrisse Khan-Cullors','Hans Springstein','Gerhard Hein','Ehemaliger Nutzer','Helmut Eckert','Lutz Herden','Frank Linnhoff']| None
data/642.txt https://www.freitag.de/autoren/juloeffl/jenseits-der-mode 2013-07-03 |['Patrisse Khan-Cullors','Juliane Löffler']| None
data/643.txt https://www.freitag.de/autoren/netzpiloten/die-hoffnung-stirbt-zuletzt 2016-11-25 |['Patrisse Khan-Cullors','Moritz G.','Jr'S China Blog','Brigitte Marquart','Ehemaliger Nutzer']| None
data/644.txt https://www.freitag.de/autoren/der-freitag/gegen-die-wand 2014-06-06 |['Patrisse Khan-Cullors','Anne Mohnen']| None
data/645.txt https://www.freitag.de/autoren/timostukenberg/preis-fuer-die-realitaet 2013-10-14 |['Patrisse Khan-Cullors','Joachim Petrick','Ehemaliger Nutzer']| None
data/646.txt https://www.freitag.de/autoren/joerg-augsburg/scheitern-als-scheitern 2014-11-12 |['Patrisse Khan-Cullors','Dersu Usala']| None
data/647.txt https://www.freitag.de/autoren/philip-grassmann/eine-gefaehrliche-mischung 2016-12-20 |['Patrisse Khan-Cullors','Jr'S China Blog','Reinhold Schramm','Ehemaliger Nutzer','Richard Zietz','Anelim Aksnesej','Madame Fu','Charlie Schulze','Rüdiger Grothues']| None
data/648.txt https://www.freitag.de/autoren/david-gutensohn/der-linke-landesvater 2015-12-15 |['Patrisse Khan-Cullors','Jr'S China Blog','David Gutensohn','Reinhold Schramm']| None
data/649.txt https://www.freitag.de/autoren/der-freitag/der-wahnsinn-hat-methode 2015-07-16 |['Patrisse Khan-Cullors','Silvio Spottiswoode','Ehemaliger Nutzer','Janto Ban']| None
data/650.txt https://www.freitag.de/autoren/der-freitag/das-versagen-der-paedagogen 2017-04-01 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anne Mohnen','Alfons Kleine Möllhoff','Gunnar Jeschke','Christian Füller','Anelim Aksnesej']| None
data/651.txt https://www.freitag.de/autoren/columbus/reagans-traum-neu-rechte-napoleon-trump-i 2016-11-22 |['Patrisse Khan-Cullors']| None
data/652.txt https://www.freitag.de/autoren/der-freitag/brexit-wahlen 2017-04-21 |['Patrisse Khan-Cullors','Che Nie','Res Heiligensee']| None
data/653.txt https://www.freitag.de/autoren/jamal-tuschick/fellatio-und-antisemitismus 2015-01-23 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anton Stortchilov']| None
data/654.txt https://www.freitag.de/autoren/der-freitag/dr-abundans 2015-03-02 |['Patrisse Khan-Cullors','Daniel Uxa','Joachim Losehand','Wien','Peter Bachmann','Ehemaliger Nutzer']| None
data/655.txt https://www.freitag.de/autoren/juloeffl/sozial-ist-das-nicht 2014-10-17 |['Patrisse Khan-Cullors','Poor On Ruhr','Silvio Spottiswoode','Ehemaliger Nutzer']| None
data/656.txt https://www.freitag.de/autoren/janrebuschat/wann-ist-ein-leben-wertvoll 2015-07-22 |['Patrisse Khan-Cullors','Manfred Fröhlich','Ehemaliger Nutzer','Marian Schraube','Silvio Spottiswoode','Rufus T. Firefly','Stefan Haffner','Josef Knecht','Klaus Schuster']| None
data/657.txt https://www.freitag.de/autoren/community-redaktion/ms-dockville-festival 2012-08-06 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/658.txt https://www.freitag.de/autoren/bust-bartels/sonnencreme-und-leere-flaschen 2013-06-19 |['Patrisse Khan-Cullors','Hans Springstein','Ehemaliger Nutzer','Johannes Renault','Die Realistin']| None
data/659.txt https://www.freitag.de/autoren/nils-markwardt/neoliberal-wird-zu-neofeudal 2015-08-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Martin Franz','Marcus Kerkhoff']| None
data/660.txt https://www.freitag.de/autoren/katja-kullmann/airport-sounds-fuer-fortgeschrittene 2014-04-16 |['Patrisse Khan-Cullors']| None
data/661.txt https://www.freitag.de/autoren/the-guardian/unter-die-oberflaeche 2013-09-14 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/662.txt https://www.freitag.de/autoren/christian-fueller/die-schueler-muessen-tippen-lernen 2015-05-29 |['Patrisse Khan-Cullors','Jr'S China Blog','Josef Knecht','Ehemaliger Nutzer','Richard Fluehmann']| None
data/663.txt https://www.freitag.de/autoren/seriousguy47/goettinger-proteststudie-aus-stuttgarter-sicht 2013-02-13 |['Patrisse Khan-Cullors']| None
data/664.txt https://www.freitag.de/autoren/sabine-kebir/hegemoniale-fehde 2015-02-24 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/665.txt https://www.freitag.de/autoren/der-freitag/biene-maya 2017-09-03 |['Patrisse Khan-Cullors','Anelim Aksnesej']| None
data/666.txt https://www.freitag.de/autoren/jaugstein/beate-zschaepe-und-der-pfeil-des-rechts 2013-05-07 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Gold Star For Robot Boy','Jr'S China Blog','Anne Mohnen','Amanda Donata','Joachim Petrick','Georg Von Grote']| None
data/667.txt https://www.freitag.de/autoren/der-freitag/absturz-am-amazonas 2015-09-30 |['Patrisse Khan-Cullors']| None
data/668.txt https://www.freitag.de/autoren/enduringfreedom/hoecke-rassist-realos-vs-fundis-in-der-afd 2015-12-14 |['Patrisse Khan-Cullors','Daniel Domeinski']| None
data/669.txt https://www.freitag.de/autoren/rjspoetta/die-gekaufte-stimme 2013-07-29 |['Patrisse Khan-Cullors']| None
data/670.txt https://www.freitag.de/autoren/sebastianpuschner/es-mangelt-an-allem 2017-01-15 |['Patrisse Khan-Cullors','Richard Zietz','Meine Meinung','Gunnar Jeschke','Christian Füller','Ehemaliger Nutzer','Robert Zapf','Reinhold Schramm','Anelim Aksnesej']| None
data/671.txt https://www.freitag.de/autoren/jkabisch/der-muff-von-500-jahren 2016-10-16 |['Patrisse Khan-Cullors','Helmut Eckert']| None
data/672.txt https://www.freitag.de/autoren/steffen-kraft/201ees-muss-rote-linien-geben201c 2012-07-05 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/673.txt https://www.freitag.de/autoren/nils-markwardt/struktur-als-schlachtfeld 2016-07-25 |['Patrisse Khan-Cullors','Richard Zietz','Reinhold Schramm','Ehemaliger Nutzer']| None
data/674.txt https://www.freitag.de/autoren/felix-werdermann/die-huerde-muss-weg 2013-11-05 |['Patrisse Khan-Cullors','Lukasz Szopa']| None
data/675.txt https://www.freitag.de/autoren/anna-fastabend/warum-gehoert-kate-middleton-ihr-koerper-nicht 2012-12-11 |['Patrisse Khan-Cullors','Jörg Friedrich','Jan Pfaff','Eulen Nach Athen','Anne Mohnen','Georg Von Grote']| None
data/676.txt https://www.freitag.de/autoren/the-guardian/neoosmanische-begehrlichkeiten 2016-10-25 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/677.txt https://www.freitag.de/autoren/joerg-augsburg/ist-das-noch-punkrock 2012-09-05 |['Patrisse Khan-Cullors']| None
data/678.txt https://www.freitag.de/autoren/der-freitag/das-unvorstellbare-erzaehlen-zum-tode-von-elie-wiesel 2016-07-20 |['Patrisse Khan-Cullors']| None
data/679.txt https://www.freitag.de/autoren/arabien-von-unten/undercover-journalisten-enthullen-was-in-bahrain-passiert 2012-06-12 |['Patrisse Khan-Cullors','Rosa Sconto','Malte Krøgergaard']| None
data/680.txt https://www.freitag.de/autoren/christian-fueller/tatortreiniger-gratis-1 2017-01-15 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Richard Zietz','G. Lange','Martin Franz','Robinson Kruse']| None
data/681.txt https://www.freitag.de/autoren/der-freitag/born-in-the-gdr 2012-09-27 |['Patrisse Khan-Cullors','Hans Springstein','Ehemaliger Nutzer','Sisyphos Boucher','Jana Hensel','Martin Gebauer','Georg Von Grote','R. Steffensen']| None
data/682.txt https://www.freitag.de/autoren/der-freitag/kein-streichelzoo 2014-09-17 |['Patrisse Khan-Cullors']| None
data/683.txt https://www.freitag.de/autoren/marcob/mein-bericht-aus-dem-ttip-leseraum 2016-02-25 |['Patrisse Khan-Cullors','Anelim Aksnesej','Ehemaliger Nutzer','Alf Harzer','Reinhold Schramm','Jr'S China Blog','Marco Bülow']| None
data/684.txt https://www.freitag.de/autoren/the-guardian/nicht-rechts-sondern-gar-nicht 2012-06-13 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/685.txt https://www.freitag.de/autoren/der-freitag/fremde-laender-und-exotische-syntax 2013-04-07 |['Patrisse Khan-Cullors']| None
data/686.txt https://www.freitag.de/autoren/der-freitag/erdogan-bleibt-wortkarg 2013-03-28 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Erschöpfter Demokrat']| None
data/687.txt https://www.freitag.de/autoren/der-freitag/gegen-die-koalitionen-der-unwilligen 2015-05-13 |['Patrisse Khan-Cullors']| None
data/688.txt https://www.freitag.de/autoren/wochlop/was-von-einer-idee-uebrig-blieb 2013-11-04 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Lukasz Szopa']| None
data/689.txt https://www.freitag.de/autoren/der-freitag/nur-draussenbleiben-ist-schlimmer 2013-06-19 |['Patrisse Khan-Cullors']| None
data/690.txt https://www.freitag.de/autoren/daniela-dahn/friedliche-menschen-als-ziel 2014-11-05 |['Patrisse Khan-Cullors','Jr'S China Blog','Ehemaliger Nutzer']| None
data/691.txt https://www.freitag.de/autoren/der-freitag/jean-jacques-rousseau-lieber-ohne-mich 2012-06-28 |['Patrisse Khan-Cullors','Ian Bellyn']| None
data/692.txt https://www.freitag.de/autoren/katrin/viva-la-vagina 2012-11-28 |['Patrisse Khan-Cullors','Sarah Rudolph','Anne Mohnen','Ehemaliger Nutzer','Katrin Rönicke','Johannes Renault','Maike Hank','Martin Gebauer']| None
data/693.txt https://www.freitag.de/autoren/der-freitag/die-aushoehlung-der-demokratie 2013-06-25 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Anne Mohnen','Helmut Eckert']| None
data/694.txt https://www.freitag.de/autoren/marcel-schuetz/regulaere-regelabweichung 2015-11-13 |['Patrisse Khan-Cullors','Martin Franz']| None
data/695.txt https://www.freitag.de/autoren/kurt-seifert/ohne-hammer-ohne-sichel 2017-08-24 |['Patrisse Khan-Cullors','Frank Linnhoff']| None
data/696.txt https://www.freitag.de/autoren/michael-jaeger/aussenministerdarsteller 2014-08-27 |['Patrisse Khan-Cullors','Tao Traveller','Ehemaliger Nutzer','Joachim Petrick']| None
data/697.txt https://www.freitag.de/autoren/katrin-schuster/menschen-mit-einer-vagina-die-taz-mit-der-quotenausgabe 2012-11-21 |['Patrisse Khan-Cullors','Anne Mohnen']| None
data/698.txt https://www.freitag.de/autoren/druscillapenny/im-dunkeln 2012-06-23 |['Patrisse Khan-Cullors']| None
data/699.txt https://www.freitag.de/autoren/the-guardian/wenn-der-see-brennt 2017-04-20 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/700.txt https://www.freitag.de/autoren/der-freitag/cherry-cherry-lady-ist-eine-sauerkirsche 2012-09-25 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/701.txt https://www.freitag.de/autoren/stefankrabbes/die-digitale-transformation-gestalten 2017-11-17 |['Patrisse Khan-Cullors']| None
data/702.txt https://www.freitag.de/autoren/ribanna-rubens/spd-das-huendchen-von-angela-merkel 2013-10-07 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/703.txt https://www.freitag.de/autoren/ulrike-baureithel/stereotypen-stinken 2012-12-01 |['Patrisse Khan-Cullors','Anne Mohnen','Georg Von Grote','Eulen Nach Athen']| None
data/704.txt https://www.freitag.de/autoren/der-freitag/der-grosse-ansturm 2012-11-22 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/705.txt https://www.freitag.de/autoren/der-freitag/wieder-das-establishment 2015-09-19 |['Patrisse Khan-Cullors','Reinhold Schramm','Schna Sel','Ringo Wunderlich']| None
data/706.txt https://www.freitag.de/autoren/lutz-herden/riegel-und-puffer 2016-04-06 |['Patrisse Khan-Cullors']| None
data/707.txt https://www.freitag.de/autoren/der-freitag/pluripotente-argumente 2012-10-19 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/708.txt https://www.freitag.de/autoren/der-freitag/wie-frei-kannst-du-sein-1 2014-10-02 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Joseph Burgunder']| None
data/709.txt https://www.freitag.de/autoren/der-freitag/die-nebenwirkungen-sind-bekannt 2014-10-15 |['Patrisse Khan-Cullors']| None
data/710.txt https://www.freitag.de/autoren/the-guardian/mdma-shoppen 2013-03-27 |['Patrisse Khan-Cullors','Anne Mohnen']| None
data/711.txt https://www.freitag.de/autoren/the-guardian/wie-viel-gelten-wir 2013-10-31 |['Patrisse Khan-Cullors']| None
data/712.txt https://www.freitag.de/autoren/magda/realitaet-oder-mythos 2012-11-16 |['Patrisse Khan-Cullors','Anne Mohnen']| None
data/713.txt https://www.freitag.de/autoren/thomas-w70/leo-tolstois-moralischer-aufstand 2017-02-28 |['Patrisse Khan-Cullors']| None
data/714.txt https://www.freitag.de/autoren/peter-nowak/eine-afrikanische-position-zur-flucht 2013-05-31 |['Patrisse Khan-Cullors','Jr'S China Blog']| None
data/715.txt https://www.freitag.de/autoren/der-freitag/bevoelkerung-wird-zum-sicherheitsrisiko 2014-05-19 |['Patrisse Khan-Cullors']| None
data/716.txt https://www.freitag.de/autoren/jan-jasper-kosok/unser-planet 2014-06-08 |['Patrisse Khan-Cullors']| None
data/717.txt https://www.freitag.de/autoren/ulrike-baureithel/koennen-normale-frauen-keine-models-sein 2012-09-14 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Martin Gebauer']| None
data/718.txt https://www.freitag.de/autoren/der-freitag/abwehren-abschotten-abstauben 2015-11-17 |['Patrisse Khan-Cullors']| None
data/719.txt https://www.freitag.de/autoren/der-freitag/ein-gefaehrliches-projekt 2015-12-09 |['Patrisse Khan-Cullors','Wolfgang Michal','Jr'S China Blog','Achim Morina','Ehemaliger Nutzer','Schna Sel','Richard Zietz','Reinhold Schramm','Little Louis','Matthias Böhringer']| None
data/720.txt https://www.freitag.de/autoren/klute/weil-es-ohne-nicht-mehr-geht 2013-08-30 |['Patrisse Khan-Cullors','Lukasz Szopa','Kai Lyck']| None
data/721.txt https://www.freitag.de/autoren/florian-schmid/marsianer-am-rhein-ueber-deutsche-kriegspropaganda 2014-09-24 |['Patrisse Khan-Cullors']| None
data/722.txt https://www.freitag.de/autoren/dbelkin/eine-einheit-der-populisten 2014-11-13 |['Patrisse Khan-Cullors','Anatole France','Ehemaliger Nutzer']| None
data/723.txt https://www.freitag.de/autoren/christine-kaeppeler/das-ding-aus-dem-hobbykeller 2015-04-24 |['Patrisse Khan-Cullors']| None
data/724.txt https://www.freitag.de/autoren/der-freitag/und-alle-liken-maja 2012-09-17 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/725.txt https://www.freitag.de/autoren/der-freitag/popkritik-im-praktikantenmodus 2014-01-21 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Jr'S China Blog']| None
data/726.txt https://www.freitag.de/autoren/frankhappel/deutschland-gegen-rechts 2015-04-11 |['Patrisse Khan-Cullors','Frank Happel','Ehemaliger Nutzer']| None
data/727.txt https://www.freitag.de/autoren/der-freitag/akute-einsturzgefahr 2017-12-04 |['Patrisse Khan-Cullors','Richard Fluehmann','Richard Zietz','Janto Ban','Montaine Duvall']| None
data/728.txt https://www.freitag.de/autoren/johnny-h-van-hove/arbeiterkinder-ohne-klasse 2015-11-17 |['Patrisse Khan-Cullors','Johnny H. Van Hove','Reinhold Schramm']| None
data/729.txt https://www.freitag.de/autoren/sebastianpuschner/bitte-weiter-so-alexis-tsipras 2015-07-15 |['Patrisse Khan-Cullors','Best Ideas Future','Ehemaliger Nutzer']| None
data/730.txt https://www.freitag.de/autoren/der-freitag/nicht-denken-nicht-besinnen-weiter-weiter 2014-08-17 |['Patrisse Khan-Cullors','Jr'S China Blog']| None
data/731.txt https://www.freitag.de/autoren/reimlar/matera-urlaub-bei-den-hoehlenmenschen 2015-01-18 |['Patrisse Khan-Cullors','Costa Esmeralda','Christian Rosenbaum']| None
data/732.txt https://www.freitag.de/autoren/der-freitag/der-spieler 2017-06-19 |['Patrisse Khan-Cullors','Joachim Petrick','Anne Mohnen','Ehemaliger Nutzer','Rüdiger Grothues']| None
data/733.txt https://www.freitag.de/autoren/peter-nowak/men-persoenlicher-festivalfavorit-2013 2013-08-06 |['Patrisse Khan-Cullors','Costa Esmeralda']| None
data/734.txt https://www.freitag.de/autoren/joerg-augsburg/am-ende-gewinnt-immer-die-windmuehle 2013-07-04 |['Patrisse Khan-Cullors']| None
data/735.txt https://www.freitag.de/autoren/lutz-herden/gebt-denen-die-haben 2012-07-06 |['Patrisse Khan-Cullors','Rosa Sconto','Frank Linnhoff']| None
data/736.txt https://www.freitag.de/autoren/der-freitag/wir-geben-nicht-auf 2016-11-15 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/737.txt https://www.freitag.de/autoren/der-freitag/mal-ick-mal-selbst 2015-10-06 |['Patrisse Khan-Cullors']| None
data/738.txt https://www.freitag.de/autoren/simons/anderes-format 2018-01-23 |['Patrisse Khan-Cullors','Poor On Ruhr']| None
data/739.txt https://www.freitag.de/autoren/christine-kaeppeler/die-cloud-kommt-heim 2015-01-07 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/740.txt https://www.freitag.de/autoren/juloeffl/boese-nachbarn 2013-07-18 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Juliane Löffler']| None
data/741.txt https://www.freitag.de/autoren/barbara-muerdter/rassisms-als-system-zwei-symbolfaelle 2013-07-17 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/742.txt https://www.freitag.de/autoren/der-freitag/von-allen-seiten-geaechtet 2015-08-04 |['Patrisse Khan-Cullors']| None
data/743.txt https://www.freitag.de/autoren/lutz-herden/verschleppen-und-vertuschen 2015-11-06 |['Patrisse Khan-Cullors','Anatole France']| None
data/744.txt https://www.freitag.de/autoren/der-freitag/die-letzten-tage-des-irrsinns 2015-05-27 |['Patrisse Khan-Cullors']| None
data/745.txt https://www.freitag.de/autoren/ralf-klausnitzer/china-ehrt-leben-von-david-wagner 2014-09-24 |['Patrisse Khan-Cullors']| None
data/746.txt https://www.freitag.de/autoren/justrecently/edward-snowden-ein-tragischer-held 2014-05-29 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Jr'S China Blog']| None
data/747.txt https://www.freitag.de/autoren/der-freitag/neue-mitte-im-gottesstaat 2016-01-06 |['Patrisse Khan-Cullors']| None
data/748.txt https://www.freitag.de/autoren/maxi-leinkauf/ich-schaemte-mich-aus-marzahn-zu-sein 2012-08-11 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Peter B.','Peter Nowak','Kleiner Merk','Maxi Leinkauf','Die Unsichtbaren Deutschen']| None
data/749.txt https://www.freitag.de/autoren/the-guardian/die-wahrheit-in-zeiten-des-internets 2016-09-28 |['Patrisse Khan-Cullors','Gunnar Jeschke','Che Nie','Richard Zietz','Ehemaliger Nutzer','Reinhold Schramm']| None
data/750.txt https://www.freitag.de/autoren/lutz-herden/gnade-und-gehabe 2012-10-01 |['Patrisse Khan-Cullors','Onkel Wanja','Ehemaliger Nutzer']| None
data/751.txt https://www.freitag.de/autoren/the-guardian/der-mensch-in-der-fanatischen-welt-des-is/ 2016-03-25 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Reinhold Schramm','Schna Sel']| None
data/752.txt https://www.freitag.de/autoren/der-freitag/wahlrecht-fuer-kinder-verschont-uns-damit-bitte 2013-09-20 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/753.txt https://www.freitag.de/autoren/der-freitag/zur-etablierung-der-gaensehaut-eine-sprachkritik 2014-07-01 |['Patrisse Khan-Cullors','Pascal Pollshofer','Ehemaliger Nutzer','Joachim Petrick','Vera Bunse','Rüdiger Grothues']| None
data/754.txt https://www.freitag.de/autoren/der-freitag/vom-rand-in-die-mitte 2016-01-11 |['Patrisse Khan-Cullors','Martin Franz','Ehemaliger Nutzer','Gold Star For Robot Boy','Claudia Zimmermann','Jon Doe','Michael Lühmann','Reinhold Schramm','Little Louis','Gerrit Helbers']| None
data/755.txt https://www.freitag.de/autoren/der-freitag/camus-delikatessen-der-popularphilosophie 2013-11-07 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/756.txt https://www.freitag.de/autoren/marian-schraube/das-gesetz-des-schweigens 2014-05-15 |['Patrisse Khan-Cullors','Jr'S China Blog','Marian Schraube']| None
data/757.txt https://www.freitag.de/autoren/michael-angele/wer-loben-will-muss-auch-verreissen-koennen 2014-12-24 |['Patrisse Khan-Cullors','Michael Angele']| None
data/758.txt https://www.freitag.de/autoren/felix-werdermann/filz-im-kanzleramt 2013-09-13 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Manfred Fröhlich','Anne Mohnen']| None
data/759.txt https://www.freitag.de/autoren/der-freitag/ploetzlich-ist-der-terror-zurueck 2013-04-17 |['Patrisse Khan-Cullors','Ehemaliger Nutzer']| None
data/760.txt https://www.freitag.de/autoren/ulrich-heyden/donezk-glaubt-der-ruhe-nicht 2015-06-11 |['Patrisse Khan-Cullors','Richard Zietz','Helmut Eckert','Ulrich Heyden','Anatole France']| None
